member_id	member_type	member_name	script_id	chunk_id	fourcc	asset_path
24	text	swimfigure_ids_Male	0	411	STXT	text/00024_swimfigure_ids_Male_stxt_0.txt
24	text	swimfigure_ids_Male	0	411	STXT	raw_chunks/00024_swimfigure_ids_Male_411_STXT.bin
25	bitmap	pelle_kyltti2	0			bitmaps/00025_pelle_kyltti2.png
25	bitmap	pelle_kyltti2	0	403	BITD	raw_chunks/00025_pelle_kyltti2_403_BITD.bin
28	text	swimfigure_ids_Female	0	409	STXT	text/00028_swimfigure_ids_Female_stxt_0.txt
28	text	swimfigure_ids_Female	0	409	STXT	raw_chunks/00028_swimfigure_ids_Female_409_STXT.bin
45	bitmap	mes_3_up	0			bitmaps/00045_mes_3_up.png
45	bitmap	mes_3_up	0	427	BITD	raw_chunks/00045_mes_3_up_427_BITD.bin
73	bitmap	mes_3_down	0			bitmaps/00073_mes_3_down.png
73	bitmap	mes_3_down	0	419	BITD	raw_chunks/00073_mes_3_down_419_BITD.bin
95	bitmap	pelle_kyltti1	0			bitmaps/00095_pelle_kyltti1.png
95	bitmap	pelle_kyltti1	0	401	BITD	raw_chunks/00095_pelle_kyltti1_401_BITD.bin
113	bitmap	catalog_djshop_headline1	0			bitmaps/00113_catalog_djshop_headline1.png
113	bitmap	catalog_djshop_headline1	0	515	BITD	raw_chunks/00113_catalog_djshop_headline1_515_BITD.bin
118	bitmap	catalog_xmas_headline1	0			bitmaps/00118_catalog_xmas_headline1.png
118	bitmap	catalog_xmas_headline1	0	445	BITD	raw_chunks/00118_catalog_xmas_headline1_445_BITD.bin
159	bitmap	catalog_pet_headline2	0			bitmaps/00159_catalog_pet_headline2.png
159	bitmap	catalog_pet_headline2	0	499	BITD	raw_chunks/00159_catalog_pet_headline2_499_BITD.bin
168	bitmap	catalog_halloween_headline1	0			bitmaps/00168_catalog_halloween_headline1.png
168	bitmap	catalog_halloween_headline1	0	495	BITD	raw_chunks/00168_catalog_halloween_headline1_495_BITD.bin
174	bitmap	catalog_recycler_headline1	0			bitmaps/00174_catalog_recycler_headline1.png
174	bitmap	catalog_recycler_headline1	0	517	BITD	raw_chunks/00174_catalog_recycler_headline1_517_BITD.bin
180	bitmap	catalog_romantique_headline1	0			bitmaps/00180_catalog_romantique_headline1.png
180	bitmap	catalog_romantique_headline1	0	522	BITD	raw_chunks/00180_catalog_romantique_headline1_522_BITD.bin
183	bitmap	catalog_bank_headline1	0			bitmaps/00183_catalog_bank_headline1.png
183	bitmap	catalog_bank_headline1	0	511	BITD	raw_chunks/00183_catalog_bank_headline1_511_BITD.bin
190	text	prohibited_name_chars	0	413	STXT	text/00190_prohibited_name_chars_stxt_0.txt
190	text	prohibited_name_chars	0	413	STXT	raw_chunks/00190_prohibited_name_chars_413_STXT.bin
212	bitmap	catalog_limited_headline1	0			bitmaps/00212_catalog_limited_headline1.png
212	bitmap	catalog_limited_headline1	0	526	BITD	raw_chunks/00212_catalog_limited_headline1_526_BITD.bin
224	bitmap	catalog_gothic_headline1	0			bitmaps/00224_catalog_gothic_headline1.png
224	bitmap	catalog_gothic_headline1	0	505	BITD	raw_chunks/00224_catalog_gothic_headline1_505_BITD.bin
227	bitmap	catalog_easter_headline1	0			bitmaps/00227_catalog_easter_headline1.png
227	bitmap	catalog_easter_headline1	0	449	BITD	raw_chunks/00227_catalog_easter_headline1_449_BITD.bin
228	text	override.variable.index	0	392	STXT	text/00228_override.variable.index_stxt_0.txt
228	text	override.variable.index	0	392	STXT	raw_chunks/00228_override.variable.index_392_STXT.bin
231	text	Poster Index List	0	399	STXT	text/00231_Poster_Index_List_stxt_0.txt
